accR:,accP:,gyroR:,gyroP:,gyroY:,cfroll:,cfpitch:
-0.001424, -0.008137,0.028111, -0.005329, 0.007461, -0.011070, -0.004820
-0.007955, -0.013121,0.028910, -0.005995, 0.004396, -0.011031, -0.004872
-0.007890, -0.016117,0.033573, -0.002531, 0.003197, -0.010978, -0.004966
-0.010583, -0.010787,0.029177, -0.001865, 0.009726, -0.010977, -0.004968
-0.006351, -0.022969,0.030775, -0.003464, 0.011990, -0.010899, -0.005207
-0.009299, -0.014050,0.029576, -0.006661, 0.004263, -0.010893, -0.005268
-0.008885, -0.017497,0.033973, -0.001199, 0.009326, -0.010857, -0.005379
-0.012254, -0.001010,0.032641, -0.005729, 0.010258, -0.010908, -0.005164
-0.011984, -0.011448,0.030775, -0.002531, 0.007994, -0.010939, -0.005169
-0.005210, -0.016913,0.032774, 0.000000, 0.010525, -0.010824, -0.005275
-0.011695, -0.005814,0.031175, -0.006661, 0.005596, -0.010868, -0.005164
-0.010346, -0.015049,0.034106, -0.005329, 0.010258, -0.010878, -0.005228
-0.008130, -0.010230,0.029576, -0.005596, 0.007194, -0.010845, -0.005212
-0.004476, -0.019260,0.029976, -0.008527, 0.007727, -0.010751, -0.005376
-0.009269, -0.008322,0.027311, -0.001998, 0.005462, -0.010730, -0.005327
-0.008558, -0.006887,0.029177, -0.006395, 0.006928, -0.010711, -0.005244
-0.008071, -0.016611,0.029576, -0.003464, 0.006528, -0.010672, -0.005356
-0.007097, -0.010645,0.026912, -0.005063, 0.009859, -0.010620, -0.005356
-0.011692, -0.016152,0.028910, -0.004263, 0.008660, -0.010659, -0.005458
-0.012045, -0.016082,0.030376, -0.005063, 0.007994, -0.010706, -0.005552
-0.007506, -0.004666,0.031974, -0.004130, 0.006528, -0.010658, -0.005409
-0.011112, -0.014748,0.030509, -0.002531, 0.011058, -0.010677, -0.005476
-0.014669, -0.013330,0.027978, -0.007061, 0.007994, -0.010785, -0.005523
-0.013200, -0.007678,0.027978, -0.005995, 0.006795, -0.010857, -0.005457
-0.009229, -0.004042,0.027311, -0.005596, 0.005995, -0.010846, -0.005321
-0.006494, -0.013122,0.028910, -0.005462, 0.008127, -0.010780, -0.005364
-0.013033, -0.006010,0.030109, -0.003064, 0.010258, -0.010837, -0.005259
-0.012300, -0.009462,0.031841, -0.000799, 0.006661, -0.010870, -0.005218
-0.012887, -0.011952,0.028511, -0.003331, 0.010125, -0.010923, -0.005241
-0.014204, -0.010213,0.028244, -0.002132, 0.007061, -0.010997, -0.005230
-0.006790, -0.010049,0.027978, -0.005596, 0.008393, -0.010935, -0.005217
-0.016514, -0.004212,0.023448, -0.004263, 0.009459, -0.011063, -0.005105
-0.009272, -0.019015,0.026512, -0.004130, 0.012390, -0.011044, -0.005279
-0.010651, -0.006297,0.025580, -0.005462, 0.008393, -0.011057, -0.005199
-0.009778, -0.011869,0.028511, -0.007327, 0.005462, -0.011060, -0.005221
-0.019280, -0.010682,0.027311, -0.005329, 0.008926, -0.011246, -0.005223
-0.008331, -0.009618,0.030109, -0.004530, 0.009592, -0.011205, -0.005193
-0.014844, -0.007321,0.028244, -0.003597, 0.006795, -0.011292, -0.005125
-0.018231, -0.012290,0.031841, -0.006262, 0.009726, -0.011455, -0.005143
-0.013677, -0.012730,0.032241, -0.000533, 0.007727, -0.011502, -0.005168
-0.014476, -0.015012,0.027578, -0.007061, 0.007061, -0.011589, -0.005257
-0.017595, -0.011663,0.031442, -0.005063, 0.010258, -0.011729, -0.005262
-0.010910, -0.008082,0.026512, -0.006928, 0.006262, -0.011740, -0.005214
-0.012303, -0.008315,0.029310, -0.005596, 0.006928, -0.011773, -0.005162
-0.002164, -0.016904,0.030909, -0.003464, 0.009459, -0.011594, -0.005275
-0.009264, -0.009467,0.030242, -0.004796, 0.007194, -0.011567, -0.005241
-0.009920, -0.007800,0.032641, -0.002265, 0.007327, -0.011542, -0.005164
-0.014173, -0.010191,0.032374, -0.004929, 0.004796, -0.011614, -0.005137
-0.008372, -0.010482,0.026779, -0.001332, 0.009859, -0.011555, -0.005139
-0.013574, -0.010685,0.031042, -0.002132, 0.004929, -0.011604, -0.005129
-0.004840, -0.011091,0.034373, -0.005596, 0.007461, -0.011490, -0.005113
-0.009834, -0.006579,0.032108, -0.003597, 0.011058, -0.011471, -0.005017
-0.007331, -0.009503,0.035572, -0.003464, 0.007194, -0.011402, -0.004967
-0.008405, -0.013178,0.030109, -0.004396, 0.006128, -0.011359, -0.005013
-0.006360, -0.012719,0.030109, -0.000933, 0.007194, -0.011263, -0.005049
-0.016576, -0.009530,0.031841, -0.000266, 0.007327, -0.011370, -0.005014
-0.006549, -0.013637,0.030242, -0.002132, 0.008527, -0.011282, -0.005068
-0.004033, -0.013376,0.030775, -0.008660, 0.006928, -0.011171, -0.005113
-0.004960, -0.008579,0.035305, -0.003730, 0.005729, -0.011061, -0.005044
-0.003831, -0.008602,0.032374, -0.006128, 0.005729, -0.010941, -0.004989
0.001958, -0.008441,0.029976, -0.004796, 0.005063, -0.010702, -0.004940
-0.010691, -0.015061,0.032774, -0.007327, 0.007061, -0.010730, -0.005014
-0.015493, -0.007680,0.029043, -0.003997, 0.007860, -0.010841, -0.004953
-0.012719, -0.015966,0.036904, -0.001199, 0.008127, -0.010883, -0.005029
-0.009673, -0.015258,0.034506, -0.004530, 0.008926, -0.010877, -0.005098
-0.009046, -0.014582,0.030109, -0.005462, 0.002531, -0.010862, -0.005170
-0.012087, -0.013438,0.028244, -0.005596, 0.009193, -0.010908, -0.005225
-0.011771, -0.012384,0.027578, -0.004396, 0.008660, -0.010943, -0.005260
-0.006101, -0.007106,0.029576, -0.002665, 0.009193, -0.010856, -0.005181
-0.012893, -0.011557,0.028644, -0.002531, 0.007461, -0.010907, -0.005196
-0.007935, -0.010038,0.028910, -0.003197, 0.007061, -0.010860, -0.005179
-0.013493, -0.016001,0.028644, -0.004929, 0.008660, -0.010932, -0.005284
-0.008421, -0.017042,0.031575, -0.003331, 0.006661, -0.010895, -0.005395
-0.020689, -0.009325,0.033973, -0.003331, 0.008127, -0.011104, -0.005340
-0.005643, -0.019307,0.030775, -0.005729, 0.005329, -0.011017, -0.005499
-0.007357, -0.011784,0.029976, -0.003464, 0.007461, -0.010957, -0.005507
-0.012414, -0.001774,0.028910, -0.004663, 0.011591, -0.011005, -0.005319
-0.011808, -0.009393,0.031575, -0.004663, 0.008260, -0.011039, -0.005277
-0.012010, -0.007246,0.028111, -0.003997, 0.007194, -0.011074, -0.005206
-0.007888, -0.005798,0.027578, -0.007327, 0.009326, -0.011039, -0.005110
-0.009418, -0.005786,0.029576, -0.001865, 0.009859, -0.011014, -0.005008
-0.009061, -0.008858,0.030376, -0.005995, 0.007860, -0.010999, -0.004965
-0.005792, -0.013200,0.030775, -0.007461, 0.008127, -0.010924, -0.005010
-0.007108, -0.014484,0.030775, -0.004530, 0.008393, -0.010865, -0.005078
-0.006165, -0.009485,0.032374, -0.003331, 0.007594, -0.010784, -0.005040
-0.011293, -0.011495,0.034239, -0.003730, 0.009059, -0.010809, -0.005034
-0.012970, -0.015456,0.030109, -0.002531, 0.008393, -0.010862, -0.005125
-0.002161, -0.012290,0.031974, -0.003730, 0.006395, -0.010703, -0.005143
-0.012740, -0.011385,0.028644, -0.005995, 0.008793, -0.010767, -0.005155
-0.006517, -0.010145,0.029976, -0.003997, 0.005329, -0.010698, -0.005138
-0.014740, -0.011106,0.033973, -0.002265, 0.008260, -0.010787, -0.005124
-0.006755, -0.017223,0.029843, -0.002798, 0.009459, -0.010718, -0.005249
-0.014461, -0.007432,0.031175, -0.003730, 0.002931, -0.010807, -0.005170
-0.011775, -0.011979,0.031575, -0.004663, 0.007860, -0.010845, -0.005183
-0.014321, -0.004976,0.031575, -0.005462, 0.008127, -0.010936, -0.005055
-0.005189, -0.015700,0.028511, -0.005462, 0.008260, -0.010842, -0.005156
-0.007705, -0.009800,0.029310, -0.004663, 0.007994, -0.010798, -0.005134
-0.009237, -0.012472,0.032774, 0.001599, 0.007727, -0.010760, -0.005152
-0.013336, -0.010819,0.029310, -0.006928, 0.008127, -0.010839, -0.005151
-0.013847, -0.011038,0.030242, -0.000133, 0.011324, -0.010900, -0.005150
-0.009584, -0.011339,0.029843, -0.004130, 0.006795, -0.010889, -0.005157
-0.011557, -0.011758,0.032374, -0.003730, 0.009326, -0.010917, -0.005162
-0.008854, -0.017435,0.030642, -0.003864, 0.009326, -0.010891, -0.005287
-0.011812, -0.009731,0.028910, -0.004929, 0.007594, -0.010929, -0.005263
-0.006344, -0.011878,0.029576, -0.002132, 0.006661, -0.010846, -0.005279
-0.013593, -0.014938,0.029177, -0.004396, 0.007727, -0.010918, -0.005358
-0.007293, -0.007496,0.028644, -0.004396, 0.007594, -0.010863, -0.005288
-0.012837, -0.010000,0.028910, -0.003464, 0.006528, -0.010916, -0.005269
-0.010792, -0.018325,0.029976, -0.006661, 0.008260, -0.010939, -0.005413
-0.012858, -0.014211,0.029443, -0.003464, 0.006795, -0.010991, -0.005473
-0.010493, -0.001772,0.031175, -0.007061, 0.007860, -0.011009, -0.005277
-0.011629, -0.009949,0.032374, -0.005596, 0.007727, -0.011043, -0.005244
-0.010515, -0.010717,0.026246, -0.006661, 0.008527, -0.011059, -0.005250
-0.014012, -0.008123,0.031974, -0.006661, 0.006928, -0.011144, -0.005182
-0.006894, -0.012382,0.032507, -0.005063, 0.009992, -0.011079, -0.005199
-0.013040, -0.012094,0.032907, -0.002931, 0.006661, -0.011130, -0.005208
-0.011538, -0.009784,0.029843, -0.004796, 0.008260, -0.011157, -0.005182
-0.006114, -0.007458,0.030109, -0.007594, 0.008393, -0.011086, -0.005110
-0.016638, -0.001213,0.028644, -0.004530, 0.007327, -0.011214, -0.004920
-0.009626, -0.010236,0.029043, -0.004929, 0.009059, -0.011202, -0.004912
-0.013001, -0.013203,0.028511, -0.007994, 0.006661, -0.011269, -0.004966
-0.012396, -0.009180,0.031841, -0.002665, 0.008127, -0.011302, -0.004926
-0.009180, -0.008242,0.031575, -0.002531, 0.011458, -0.011270, -0.004868
-0.016043, -0.007116,0.032507, -0.006661, 0.009459, -0.011391, -0.004786
-0.003834, -0.016208,0.029443, -0.002798, 0.006795, -0.011251, -0.004899
-0.005996, -0.011856,0.031308, -0.004396, 0.008527, -0.011163, -0.004915
-0.013207, -0.011522,0.031974, -0.004130, 0.007727, -0.011220, -0.004922
-0.010866, -0.010665,0.028910, -0.005063, 0.009326, -0.011233, -0.004923
-0.014383, -0.013013,0.032774, -0.004530, 0.010658, -0.011314, -0.004957
-0.007172, -0.015019,0.029576, -0.004796, 0.008926, -0.011250, -0.005042
-0.009951, -0.016204,0.029576, -0.004130, 0.009592, -0.011240, -0.005149
-0.002572, -0.016512,0.032241, -0.002265, 0.006795, -0.011075, -0.005250
-0.003527, -0.022514,0.030775, -0.002798, 0.011857, -0.010935, -0.005475
-0.006436, -0.013402,0.032108, -0.006928, 0.010258, -0.010873, -0.005508
-0.012668, -0.006334,0.026246, -0.004396, 0.010658, -0.010926, -0.005421
-0.007744, -0.012567,0.032641, -0.004396, 0.006262, -0.010879, -0.005436
-0.011172, -0.013677,0.028910, -0.002531, 0.009592, -0.010895, -0.005488
-0.013282, -0.013079,0.029177, -0.002665, 0.007994, -0.010953, -0.005525
-0.015996, -0.006982,0.030909, -0.005995, 0.008527, -0.011078, -0.005433
-0.007321, -0.014438,0.030242, -0.007327, 0.007327, -0.011031, -0.005495
-0.016036, -0.017326,0.031841, -0.003730, 0.011857, -0.011146, -0.005606
-0.006956, -0.010534,0.031175, -0.004530, 0.007594, -0.011080, -0.005583
-0.006451, -0.010375,0.034373, -0.003064, 0.007194, -0.010999, -0.005544
-0.007112, -0.011070,0.028910, -0.005063, 0.010525, -0.010941, -0.005541
-0.009472, -0.007307,0.027311, -0.004530, 0.009059, -0.010930, -0.005469
-0.015464, -0.011834,0.028511, -0.003730, 0.007994, -0.011035, -0.005485
-0.011717, -0.015312,0.030775, -0.002931, 0.007994, -0.011060, -0.005561
-0.007450, -0.012214,0.032108, -0.004796, 0.006262, -0.011007, -0.005568
-0.008627, -0.009975,0.031575, -0.000666, 0.009459, -0.010962, -0.005532
-0.012159, -0.013829,0.031708, -0.004929, 0.008660, -0.011005, -0.005574
-0.012399, -0.009517,0.031841, -0.007194, 0.007994, -0.011061, -0.005528
-0.010341, -0.010475,0.028910, -0.006661, 0.007327, -0.011073, -0.005514
-0.008597, -0.010679,0.032641, -0.002665, 0.011191, -0.011034, -0.005489
-0.013478, -0.004470,0.031841, -0.005063, 0.007594, -0.011103, -0.005344
-0.011660, -0.007279,0.033040, -0.003730, 0.007994, -0.011128, -0.005253
-0.011044, -0.008969,0.030775, -0.006928, 0.007461, -0.011154, -0.005207
-0.011403, -0.011946,0.030775, -0.002531, 0.008527, -0.011169, -0.005221
-0.014987, -0.009046,0.028244, -0.007194, 0.006128, -0.011273, -0.005187
-0.008595, -0.009938,0.033173, -0.004130, 0.007327, -0.011236, -0.005152
-0.011142, -0.003309,0.028244, -0.005729, 0.009059, -0.011256, -0.005004
-0.008868, -0.014824,0.030775, -0.004796, 0.009059, -0.011228, -0.005080
-0.004257, -0.014796,0.034639, -0.005729, 0.005995, -0.011111, -0.005138
-0.009406, -0.012630,0.031841, -0.004396, 0.009992, -0.011094, -0.005163
-0.009786, -0.015725,0.031708, -0.003064, 0.007194, -0.011080, -0.005250
-0.004974, -0.010890,0.027844, -0.005995, 0.009193, -0.010981, -0.005254
-0.013715, -0.016566,0.030775, -0.005063, 0.006928, -0.011055, -0.005360
-0.006538, -0.008627,0.032374, -0.005729, 0.008127, -0.010988, -0.005298
-0.008273, -0.011837,0.030242, -0.002531, 0.006528, -0.010943, -0.005310
-0.009480, -0.011579,0.031442, -0.003864, 0.006395, -0.010929, -0.005312
-0.011056, -0.011994,0.027045, -0.005063, 0.006395, -0.010951, -0.005340
-0.010775, -0.007522,0.030109, -0.007461, 0.009326, -0.010977, -0.005266
-0.010191, -0.013431,0.027578, -0.004396, 0.008527, -0.010979, -0.005321
-0.011252, -0.010638,0.032241, -0.002798, 0.009592, -0.010995, -0.005301
-0.005669, -0.011680,0.032374, -0.002132, 0.011857, -0.010897, -0.005301
-0.011657, -0.006536,0.031442, -0.004130, 0.009992, -0.010928, -0.005203
-0.007916, -0.014207,0.030509, -0.002265, 0.010125, -0.010877, -0.005263
-0.012183, -0.012387,0.031442, -0.008393, 0.007594, -0.010936, -0.005283
-0.014165, -0.014772,0.031575, -0.005196, 0.009726, -0.011021, -0.005349
-0.010183, -0.009981,0.030109, -0.003730, 0.006128, -0.011019, -0.005323
-0.008861, -0.014001,0.029310, -0.004263, 0.010525, -0.010992, -0.005382
-0.008616, -0.009558,0.029710, -0.002531, 0.007727, -0.010955, -0.005349
-0.012615, -0.008524,0.028244, -0.004130, 0.005995, -0.011004, -0.005302
-0.011215, -0.009516,0.031442, -0.001465, 0.005329, -0.011014, -0.005263
-0.015004, -0.008373,0.028244, -0.004130, 0.009592, -0.011110, -0.005214
-0.010344, -0.014709,0.033440, -0.003597, 0.006928, -0.011109, -0.005273
-0.015061, -0.007262,0.030775, -0.003064, 0.007194, -0.011200, -0.005192
-0.011831, -0.011629,0.029843, -0.004130, 0.006928, -0.011229, -0.005204
-0.004504, -0.013990,0.030642, -0.004396, 0.007194, -0.011111, -0.005260
-0.012068, -0.011124,0.034239, -0.003197, 0.010258, -0.011143, -0.005243
-0.006107, -0.013556,0.032641, -0.006262, 0.009592, -0.011067, -0.005281
-0.013986, -0.010743,0.033040, -0.007860, 0.008660, -0.011156, -0.005261
-0.009321, -0.011717,0.033706, -0.005462, 0.005329, -0.011141, -0.005258
-0.011853, -0.009765,0.029843, -0.006395, 0.009459, -0.011180, -0.005231
-0.010178, -0.009234,0.031442, -0.008793, 0.007994, -0.011195, -0.005188
-0.015812, -0.009515,0.029710, -0.005729, 0.006262, -0.011309, -0.005158
-0.013314, -0.005842,0.031175, -0.000133, 0.008926, -0.011350, -0.005049
-0.014590, -0.007498,0.029576, -0.006395, 0.006262, -0.011440, -0.004982
-0.005411, -0.011363,0.029843, -0.003197, 0.007461, -0.011332, -0.004993
-0.007514, -0.007311,0.031308, -0.007727, 0.008660, -0.011286, -0.004917
-0.009615, -0.007516,0.032108, -0.005995, 0.008127, -0.011276, -0.004843
-0.011416, -0.006591,0.030109, -0.003864, 0.007727, -0.011294, -0.004760
-0.010139, -0.013362,0.030509, -0.003197, 0.007327, -0.011283, -0.004812
-0.006773, -0.007721,0.032507, -0.006661, 0.009859, -0.011219, -0.004743
-0.009840, -0.017710,0.031841, -0.003464, 0.007994, -0.011205, -0.004877
-0.011953, -0.007946,0.030775, -0.004530, 0.009592, -0.011238, -0.004818
-0.008799, -0.006717,0.028244, -0.007061, 0.007860, -0.011217, -0.004745
-0.011532, -0.007486,0.029576, -0.005063, 0.007461, -0.011243, -0.004684
-0.006170, -0.009493,0.027578, -0.003197, 0.010658, -0.011154, -0.004672
-0.011635, -0.016073,0.033706, -0.002265, 0.009193, -0.011172, -0.004768
-0.016238, -0.001954,0.034639, -0.000799, 0.007994, -0.011277, -0.004576
-0.010720, -0.010180,0.033973, -0.004663, 0.009726, -0.011284, -0.004555
-0.008360, -0.015089,0.031708, -0.001599, 0.006395, -0.011232, -0.004641
-0.010682, -0.012765,0.030509, -0.003064, 0.009992, -0.011233, -0.004684
-0.014184, -0.006350,0.033307, -0.003197, 0.006661, -0.011304, -0.004587
-0.008691, -0.006586,0.032108, -0.004263, 0.009992, -0.011269, -0.004501
-0.009584, -0.014780,0.029043, -0.003730, 0.008527, -0.011250, -0.004593
-0.010866, -0.013750,0.032374, -0.003864, 0.005995, -0.011257, -0.004649
-0.010907, -0.012658,0.030509, -0.005063, 0.008660, -0.011270, -0.004690
-0.010371, -0.010169,0.030509, -0.004396, 0.006262, -0.011269, -0.004680
-0.009954, -0.007869,0.028244, -0.001465, 0.008393, -0.011249, -0.004633
-0.009034, -0.011529,0.030109, -0.003864, 0.009326, -0.011220, -0.004653
-0.007920, -0.010763,0.031442, -0.005063, 0.005862, -0.011174, -0.004652
-0.007235, -0.016946,0.030775, -0.006395, 0.006928, -0.011120, -0.004777
-0.013394, -0.007135,0.029576, -0.003997, 0.005995, -0.011181, -0.004708
-0.014069, -0.011962,0.029576, -0.006262, 0.007327, -0.011263, -0.004737
-0.011774, -0.005553,0.031575, -0.004396, 0.007061, -0.011291, -0.004630
-0.008851, -0.009054,0.029710, -0.003464, 0.008393, -0.011256, -0.004602
-0.010740, -0.014387,0.029843, -0.003730, 0.005596, -0.011260, -0.004680
-0.011287, -0.014914,0.032241, -0.004130, 0.008127, -0.011277, -0.004759
-0.012287, -0.017417,0.031442, -0.004396, 0.006262, -0.011314, -0.004889
-0.014840, -0.004676,0.032374, -0.003997, 0.009459, -0.011400, -0.004758
-0.009705, -0.012583,0.032241, -0.002132, 0.006661, -0.011375, -0.004788
-0.005444, -0.011023,0.031175, -0.002798, 0.007594, -0.011267, -0.004790
-0.007272, -0.013937,0.033440, -0.006262, 0.007727, -0.011212, -0.004842
-0.012425, -0.014507,0.030109, -0.003730, 0.007994, -0.011251, -0.004917
-0.021309, -0.006969,0.029576, -0.003997, 0.009459, -0.011467, -0.004842
-0.008983, -0.004961,0.030109, -0.001865, 0.009059, -0.011425, -0.004727
-0.003707, -0.009571,0.029710, -0.003464, 0.007860, -0.011284, -0.004707
-0.013542, -0.012201,0.031042, -0.005462, 0.007461, -0.011351, -0.004735
-0.013746, -0.012741,0.030775, -0.001865, 0.006395, -0.011406, -0.004775
-0.015159, -0.012317,0.027711, -0.000933, 0.007594, -0.011485, -0.004817
-0.011962, -0.013322,0.029843, -0.005329, 0.008793, -0.011515, -0.004870
-0.013293, -0.015395,0.029710, -0.001599, 0.006661, -0.011557, -0.004964
-0.013607, -0.015316,0.029843, -0.004396, 0.005862, -0.011615, -0.005054
-0.010526, -0.009986,0.030909, -0.001599, 0.006928, -0.011600, -0.005032
-0.013384, -0.007466,0.031175, -0.005063, 0.008660, -0.011655, -0.004958
-0.015548, -0.012709,0.031575, -0.002398, 0.006661, -0.011742, -0.004989
-0.012966, -0.013168,0.029576, -0.002931, 0.006795, -0.011778, -0.005037
-0.008637, -0.008434,0.030376, -0.003464, 0.005995, -0.011729, -0.004986
-0.013600, -0.010705,0.032507, -0.001465, 0.009459, -0.011772, -0.004973
-0.016818, -0.013589,0.028111, -0.003997, 0.005329, -0.011889, -0.005035
-0.007653, -0.008593,0.031042, -0.005995, 0.011191, -0.011828, -0.004984
-0.010150, -0.011091,0.030642, -0.003331, 0.011058, -0.011807, -0.004986
-0.013498, -0.006883,0.031308, -0.005729, 0.007727, -0.011863, -0.004902
-0.009025, -0.009227,0.031175, -0.002398, 0.008527, -0.011816, -0.004866
-0.006717, -0.014104,0.032641, -0.001865, 0.007461, -0.011721, -0.004923
-0.006512, -0.008593,0.029576, -0.006128, 0.006528, -0.011641, -0.004880
-0.010032, -0.009083,0.032108, -0.002531, 0.006928, -0.011619, -0.004838
-0.016931, -0.007925,0.031442, -0.004796, 0.007727, -0.011744, -0.004777
-0.005427, -0.012889,0.032374, -0.003730, 0.007061, -0.011632, -0.004812
-0.013093, -0.015603,0.030242, -0.001599, 0.007061, -0.011668, -0.004910
-0.014752, -0.007680,0.032108, -0.005063, 0.007860, -0.011749, -0.004839
-0.010875, -0.009918,0.034639, -0.005729, 0.006928, -0.011754, -0.004805
-0.011780, -0.015394,0.030109, -0.003064, 0.010125, -0.011767, -0.004899
-0.011194, -0.005330,0.030509, -0.005462, 0.007061, -0.011777, -0.004788
-0.011632, -0.015237,0.032907, 0.000533, 0.008527, -0.011772, -0.004868
-0.021157, -0.009648,0.032907, -0.005995, 0.008260, -0.011983, -0.004834
-0.007705, -0.010543,0.029976, -0.005329, 0.007061, -0.011918, -0.004831
-0.015369, -0.006883,0.027711, -0.004929, 0.007194, -0.012007, -0.004763
-0.005971, -0.014089,0.030909, -0.004929, 0.007327, -0.011905, -0.004829
-0.014488, -0.010464,0.029576, -0.001998, 0.007594, -0.011965, -0.004825
-0.008071, -0.012039,0.029576, -0.004396, 0.009326, -0.011904, -0.004854
-0.003465, -0.007396,0.032108, -0.003331, 0.010125, -0.011748, -0.004779
-0.008785, -0.014283,0.031175, -0.007061, 0.006395, -0.011717, -0.004847
-0.012530, -0.006164,0.033706, -0.001199, 0.010258, -0.011738, -0.004741
-0.012270, -0.007888,0.028910, -0.006395, 0.007194, -0.011773, -0.004690
-0.012733, -0.011717,0.030775, -0.003730, 0.009326, -0.011807, -0.004710
-0.011296, -0.009548,0.027578, -0.002931, 0.004530, -0.011809, -0.004699
-0.010634, -0.010433,0.028511, -0.004396, 0.009059, -0.011802, -0.004702
-0.007313, -0.022477,0.029177, -0.003864, 0.006661, -0.011728, -0.004943
-0.010422, -0.009813,0.031175, -0.002665, 0.006528, -0.011712, -0.004918
-0.010723, -0.008295,0.031175, -0.008260, 0.009592, -0.011725, -0.004864
-0.010338, -0.016177,0.030642, -0.004130, 0.009459, -0.011713, -0.004970
-0.012861, -0.008868,0.028511, -0.002531, 0.006661, -0.011746, -0.004936
-0.015712, -0.005597,0.029576, -0.003997, 0.003730, -0.011841, -0.004833
-0.018034, -0.006012,0.031841, -0.005063, 0.008393, -0.011985, -0.004732
-0.005018, -0.010238,0.031841, -0.004263, 0.006262, -0.011862, -0.004717
-0.014550, -0.011317,0.035572, -0.002398, 0.008793, -0.011925, -0.004710
-0.013029, -0.013232,0.029843, -0.001998, 0.007327, -0.011955, -0.004763
-0.012307, -0.012509,0.033040, -0.008393, 0.005729, -0.011995, -0.004789
-0.006312, -0.015645,0.031442, -0.003997, 0.006928, -0.011897, -0.004883
-0.017918, -0.014661,0.033973, -0.001732, 0.007061, -0.012024, -0.004945
-0.007551, -0.015101,0.031175, -0.006795, 0.009592, -0.011961, -0.005026
-0.014511, -0.009003,0.029843, -0.005329, 0.007727, -0.012033, -0.004988
-0.009880, -0.008517,0.031042, -0.005596, 0.010258, -0.012012, -0.004937
-0.008358, -0.009695,0.028377, -0.005196, 0.006395, -0.011959, -0.004921
-0.007510, -0.011163,0.028377, -0.002931, 0.009059, -0.011882, -0.004935
-0.007649, -0.011607,0.029843, -0.003464, 0.005995, -0.011811, -0.004951
-0.010731, -0.004455,0.030775, -0.005995, 0.004796, -0.011813, -0.004821
-0.015962, -0.005817,0.031308, -0.000266, 0.007727, -0.011897, -0.004718
-0.023066, -0.004641,0.030376, -0.008127, 0.005862, -0.012152, -0.004597
-0.005775, -0.012422,0.031442, -0.004796, 0.008127, -0.012043, -0.004631
-0.004841, -0.015666,0.029310, -0.005462, 0.006928, -0.011921, -0.004736
-0.006990, -0.017506,0.031442, -0.000533, 0.009592, -0.011824, -0.004869
-0.010189, -0.012280,0.032907, -0.005462, 0.007727, -0.011813, -0.004888
-0.009227, -0.012055,0.032108, -0.002531, 0.009326, -0.011771, -0.004905
-0.004245, -0.010175,0.033706, -0.003064, 0.006128, -0.011633, -0.004878
-0.014764, -0.013821,0.030509, -0.003331, 0.005995, -0.011708, -0.004938
-0.015403, -0.007532,0.030509, -0.001199, 0.006928, -0.011787, -0.004870
-0.007645, -0.008986,0.030642, -0.003864, 0.005862, -0.011719, -0.004832
-0.002579, -0.016964,0.030909, -0.003464, 0.007327, -0.011550, -0.004954
-0.007454, -0.011482,0.032774, -0.004796, 0.004663, -0.011487, -0.004956
-0.011898, -0.013993,0.030109, -0.005063, 0.008660, -0.011515, -0.005019
-0.012293, -0.009794,0.028244, -0.005196, 0.006262, -0.011551, -0.005003
-0.013019, -0.013963,0.028511, -0.002398, 0.010258, -0.011590, -0.005071
-0.006779, -0.016200,0.030376, -0.005862, 0.005462, -0.011516, -0.005174
-0.006737, -0.011519,0.029976, -0.004530, 0.010392, -0.011438, -0.005184
-0.004839, -0.013776,0.028111, -0.007327, 0.008527, -0.011335, -0.005245
-0.007331, -0.010249,0.031841, -0.003997, 0.009726, -0.011271, -0.005221
-0.010399, -0.018974,0.026246, -0.001865, 0.008127, -0.011261, -0.005393
-0.010167, -0.003501,0.029310, -0.006395, 0.008793, -0.011264, -0.005240
-0.009710, -0.016478,0.029843, -0.003197, 0.007327, -0.011245, -0.005348
-0.011940, -0.015196,0.029576, -0.007860, 0.008127, -0.011290, -0.005429
-0.006363, -0.004265,0.031308, -0.001865, 0.008127, -0.011199, -0.005283
-0.006353, -0.011151,0.032507, -0.002132, 0.006528, -0.011110, -0.005273
-0.011115, -0.016638,0.033040, -0.001732, 0.007860, -0.011117, -0.005371
-0.013713, -0.005553,0.031841, -0.002132, 0.009726, -0.011177, -0.005249
-0.018564, -0.009249,0.029576, -0.004796, 0.006395, -0.011344, -0.005213
-0.014601, -0.008653,0.032374, -0.003730, 0.006528, -0.011424, -0.005155
-0.010430, -0.006887,0.032108, -0.000266, 0.011191, -0.011405, -0.005064
-0.005190, -0.013817,0.031175, -0.005462, 0.005995, -0.011302, -0.005117
-0.019357, -0.013129,0.030109, -0.004396, 0.009059, -0.011480, -0.005159
-0.012074, -0.010725,0.028511, -0.007061, 0.006128, -0.011520, -0.005159
-0.007878, -0.014139,0.029310, -0.005462, 0.005462, -0.011468, -0.005223
-0.007940, -0.014250,0.030376, -0.003197, 0.007594, -0.011410, -0.005285
-0.012094, -0.013850,0.026779, -0.004530, 0.004263, -0.011442, -0.005351
-0.005392, -0.013615,0.031042, -0.005729, 0.008926, -0.011343, -0.005395
-0.009192, -0.007850,0.033173, -0.004929, 0.008260, -0.011320, -0.005314
-0.010734, -0.010532,0.029576, -0.007061, 0.007994, -0.011336, -0.005302
-0.004870, -0.014204,0.029043, -0.006262, 0.008127, -0.011231, -0.005366
