accR,accP,gyroR,gyroP,gyroY,cfroll,cfpitch
-0.066405, -0.036193,3.130029, 0.215161, -0.078471, -0.038079, -0.033662
-0.053826, -0.082060,3.174261, 0.287503, -0.033173, -0.037267, -0.022187
-0.064686, -0.055419,3.272982, 0.350253, 0.017453, -0.036442, -0.010021
-0.047042, -0.014614,3.339995, 0.426725, 0.059019, -0.034982, 0.002979
-0.024912, 0.063006,3.376099, 0.492939, 0.098055, -0.032848, 0.017414
-0.033097, 0.024356,3.386491, 0.543965, 0.134825, -0.030720, 0.030828
-0.030593, 0.024710,3.493205, 0.600320, 0.161071, -0.028365, 0.044399
0.049943, 0.028723,3.434452, 0.629230, 0.156941, -0.024332, 0.057549
0.042420, 0.075588,3.412870, 0.635492, 0.139488, -0.020506, 0.071288
0.017784, 0.080439,3.271649, 0.631228, 0.126699, -0.017266, 0.084296
-0.005426, 0.186523,2.824540, 0.623501, 0.079936, -0.014585, 0.097413
-0.024663, 0.194453,2.274580, 0.586864, 0.033440, -0.012486, 0.108270
-0.057618, 0.222937,1.764322, 0.550360, -0.018385, -0.011231, 0.117479
-0.042820, 0.264142,1.236477, 0.480549, -0.101252, -0.009979, 0.125259
-0.054117, 0.242797,0.819211, 0.417266, -0.170663, -0.009226, 0.130822
-0.067488, 0.198157,0.469758, 0.350520, -0.187450, -0.009017, 0.134010
-0.055323, 0.157494,0.131628, 0.287104, -0.187716, -0.008818, 0.134995
-0.050901, 0.147381,-0.123768, 0.200906, -0.196110, -0.008872, 0.134758
-0.023792, 0.130612,-0.234612, 0.124967, -0.195710, -0.008681, 0.133755
-0.038818, 0.112867,-0.270850, 0.069811, -0.192513, -0.009010, 0.132276
-0.058338, 0.116417,-0.306821, 0.009592, -0.188116, -0.009959, 0.130756
-0.065304, 0.129073,-0.381961, -0.044498, -0.189848, -0.011240, 0.129225
-0.071307, 0.138275,-0.530109, -0.072875, -0.178924, -0.012727, 0.127328
-0.098559, 0.120831,-0.721823, -0.092859, -0.157740, -0.014808, 0.124368
-0.092586, 0.127172,-0.947509, -0.111511, -0.141354, -0.016800, 0.120710
-0.077403, 0.106592,-1.208367, -0.122569, -0.123501, -0.018493, 0.115691
-0.093008, 0.059200,-1.494005, -0.132161, -0.078737, -0.020501, 0.108705
-0.084568, 0.067558,-1.787370, -0.151212, -0.015188, -0.022375, 0.100875
-0.108815, 0.073573,-2.082601, -0.171463, 0.040234, -0.024776, 0.092166
-0.112099, 0.081572,-2.341593, -0.170663, 0.093925, -0.027192, 0.082775
-0.127235, 0.066662,-2.565414, -0.169065, 0.138023, -0.029855, 0.072396
-0.123501, 0.094424,-2.813616, -0.130962, 0.186384, -0.032242, 0.061807
-0.106771, 0.056050,-3.083800, -0.124833, 0.204770, -0.034222, 0.049603
-0.103969, 0.043920,-3.322942, -0.121103, 0.217426, -0.036091, 0.036464
-0.095663, 0.013878,-3.542233, -0.126965, 0.225286, -0.037780, 0.022127
-0.093915, 0.011536,-3.723821, -0.146150, 0.225420, -0.039476, 0.007317
-0.065570, 0.014899,-3.895417, -0.167200, 0.209832, -0.040653, -0.007801
-0.072507, 0.004326,-4.005862, -0.185851, 0.206901, -0.042019, -0.023261
-0.050443, 0.010925,-4.137224, -0.213030, 0.206235, -0.043022, -0.038796
-0.047402, 0.007064,-4.130962, -0.248734, 0.209166, -0.044085, -0.054072
-0.040633, 0.002672,-3.940048, -0.280709, 0.183853, -0.045116, -0.068382
0.001174, -0.010276,-3.540901, -0.300826, 0.127898, -0.045370, -0.081100
-0.020692, -0.088337,-3.020917, -0.299494, 0.089928, -0.046050, -0.093087
-0.021327, -0.090887,-2.559019, -0.295497, 0.062483, -0.046714, -0.103074
-0.029736, -0.055876,-2.183320, -0.302958, 0.048495, -0.047562, -0.110689
-0.047315, -0.101206,-1.911804, -0.293232, 0.039968, -0.048707, -0.117993
-0.055772, -0.108171,-1.702105, -0.285505, 0.044365, -0.049967, -0.124469
-0.046407, -0.104801,-1.521050, -0.259659, 0.047962, -0.050914, -0.130038
-0.030196, -0.059402,-1.317613, -0.248734, 0.059952, -0.051475, -0.133791
-0.041631, -0.109386,-1.059286, -0.204770, 0.058886, -0.052080, -0.137455
-0.029716, -0.109801,-0.779376, -0.172395, 0.054490, -0.052309, -0.139957
-0.054235, -0.090235,-0.504796, -0.128564, 0.036104, -0.052851, -0.140941
-0.054267, -0.143742,-0.281641, -0.087530, 0.018119, -0.053223, -0.142102
-0.018199, -0.117950,-0.026512, -0.042899, 0.005729, -0.052690, -0.141722
-0.015123, -0.131189,0.278444, -0.008926, -0.014921, -0.051974, -0.140420
-0.038592, -0.135637,0.594991, 0.012790, -0.030109, -0.051656, -0.137992
-0.045361, -0.136090,0.850386, 0.030909, -0.035305, -0.051409, -0.134621
-0.046627, -0.145784,1.055289, 0.034772, -0.039035, -0.051177, -0.130707
-0.077493, -0.141722,1.235945, 0.023448, -0.032774, -0.051612, -0.126083
-0.053586, -0.188053,1.402212, 0.007860, -0.038769, -0.051620, -0.121825
-0.047440, -0.199693,1.551426, 0.000000, -0.033573, -0.051537, -0.117301
-0.049056, -0.209239,1.673195, -0.009592, -0.027978, -0.051525, -0.112581
-0.065921, -0.218066,1.767519, -0.020250, -0.019851, -0.051892, -0.107762
-0.065044, -0.197049,1.860645, -0.024380, -0.013323, -0.052251, -0.102254
-0.069850, -0.192048,1.973888, -0.031841, -0.006128, -0.052727, -0.096312
-0.065723, -0.175714,2.126565, -0.033706, 0.009326, -0.053120, -0.089564
-0.077537, -0.171219,2.299494, -0.029710, 0.024913, -0.053724, -0.082183
-0.059420, -0.139114,2.544498, -0.000266, 0.037437, -0.053839, -0.073347
-0.054643, -0.070154,2.824407, 0.019718, 0.073941, -0.053778, -0.062212
-0.053089, -0.062693,3.133626, 0.073808, 0.088063, -0.053475, -0.049938
-0.052265, -0.046832,3.419531, 0.146150, 0.097389, -0.052878, -0.036471
-0.049580, -0.029188,3.625500, 0.212230, 0.094591, -0.051980, -0.022113
-0.045560, -0.009571,3.788969, 0.259126, 0.091394, -0.050836, -0.007010
-0.006017, -0.018247,3.839728, 0.310418, 0.112843, -0.048723, 0.007817
-0.005514, 0.032533,3.788036, 0.321076, 0.104183, -0.046600, 0.023161
0.034875, 0.035386,3.636025, 0.321076, 0.086198, -0.043712, 0.037658
0.026631, 0.035429,3.363176, 0.300693, 0.056621, -0.041126, 0.050797
0.010000, 0.082223,3.059019, 0.283240, 0.022249, -0.038993, 0.063417
-0.008210, 0.121074,2.768852, 0.239808, -0.030109, -0.037438, 0.075424
-0.042551, 0.183280,2.503464, 0.228617, -0.093658, -0.036644, 0.087395
-0.052190, 0.246655,2.152278, 0.247136, -0.180655, -0.035986, 0.099017
-0.031261, 0.144355,1.837064, 0.217026, -0.243938, -0.035041, 0.107125
-0.036684, 0.102067,1.588329, 0.207301, -0.245937, -0.034261, 0.113250
-0.049470, 0.113577,1.081268, 0.195977, -0.235811, -0.033797, 0.117495
-0.058940, 0.094597,0.564881, 0.163736, -0.192513, -0.033658, 0.119252
-0.078738, 0.102690,0.100053, 0.109646, -0.145484, -0.034130, 0.119313
-0.102384, 0.092609,-0.226086, 0.063416, -0.109779, -0.035246, 0.117892
-0.111528, 0.075348,-0.347722, 0.015721, -0.070743, -0.036710, 0.115678
-0.110763, 0.080168,-0.387956, -0.033973, -0.032907, -0.038324, 0.113447
-0.090794, 0.076885,-0.442712, -0.067146, -0.000133, -0.039637, 0.110981
-0.077316, 0.075343,-0.510525, -0.108047, 0.014921, -0.040814, 0.108267
-0.058780, 0.123920,-0.562084, -0.159472, -0.004530, -0.041799, 0.106376
-0.049600, 0.153438,-0.625633, -0.197442, -0.029443, -0.042729, 0.104865
-0.063462, 0.131254,-0.725553, -0.212630, -0.036238, -0.043977, 0.102549
-0.072364, 0.135842,-0.873168, -0.231681, -0.032907, -0.045453, 0.099792
-0.083817, 0.130930,-1.056755, -0.249800, -0.023848, -0.047199, 0.096272
-0.077176, 0.113772,-1.247402, -0.270850, -0.005596, -0.048860, 0.091732
-0.075690, 0.103681,-1.423528, -0.281775, 0.016653, -0.050502, 0.086391
-0.073993, 0.087910,-1.589662, -0.290568, 0.026779, -0.052110, 0.080190
-0.065506, 0.079764,-1.746869, -0.297629, 0.035305, -0.053545, 0.073334
-0.055110, 0.077468,-1.899147, -0.301759, 0.042366, -0.054759, 0.065972
-0.046712, 0.051614,-2.056488, -0.288969, 0.055955, -0.055731, 0.057623
-0.040134, 0.059128,-2.206501, -0.275513, 0.076739, -0.056499, 0.049004
-0.046471, 0.051611,-2.369305, -0.253664, 0.095524, -0.057293, 0.039768
-0.075162, 0.046651,-2.543032, -0.207834, 0.116707, -0.058465, 0.029937
-0.076255, 0.037059,-2.701705, -0.192912, 0.141487, -0.059577, 0.019489
-0.070026, 0.030354,-2.809086, -0.169464, 0.161338, -0.060450, 0.008695
-0.064890, 0.021544,-2.816547, -0.160538, 0.181988, -0.061168, -0.002089
-0.072935, 0.005478,-2.693978, -0.168932, 0.199707, -0.062066, -0.012498
-0.066440, -0.005805,-2.480016, -0.173461, 0.204903, -0.062833, -0.022086
-0.037031, -0.014007,-2.183720, -0.210099, 0.204370, -0.063141, -0.030485
-0.040393, -0.020315,-1.881029, -0.225686, 0.191580, -0.063571, -0.037655
-0.021812, -0.012216,-1.555156, -0.229550, 0.173328, -0.063635, -0.043242
-0.003766, 0.001395,-1.190381, -0.224620, 0.136291, -0.063318, -0.047016
-0.008220, -0.001701,-0.743139, -0.205569, 0.105382, -0.063022, -0.049023
-0.003057, -0.017195,-0.362776, -0.170397, 0.060218, -0.062491, -0.049808
-0.017831, -0.005967,-0.007860, -0.143485, 0.025313, -0.062160, -0.048962
-0.027810, -0.052172,0.291767, -0.109379, 0.006395, -0.061902, -0.047883
-0.003201, -0.050637,0.598721, -0.086464, -0.009326, -0.061067, -0.045591
0.000912, -0.058801,0.998801, -0.043299, -0.021050, -0.059997, -0.041940
-0.012727, -0.066074,1.318678, 0.000533, -0.034639, -0.059050, -0.037253
-0.023825, -0.048852,1.523981, 0.045297, -0.039568, -0.058168, -0.031511
-0.038278, -0.034400,1.609512, 0.088729, -0.032108, -0.057422, -0.025260
-0.056634, -0.042380,1.680123, 0.122702, -0.019451, -0.056925, -0.019016
-0.040333, -0.066019,1.740341, 0.157474, -0.007994, -0.055976, -0.013134
-0.028119, -0.047648,1.792433, 0.188383, -0.012923, -0.054680, -0.006798
-0.052384, -0.034855,1.823341, 0.222888, -0.008127, -0.053761, -0.000211
-0.063641, -0.049353,1.792166, 0.252065, -0.015055, -0.052970, 0.005831
-0.061034, -0.046720,1.739941, 0.271116, -0.029710, -0.052069, 0.011601
-0.053185, -0.022256,1.760192, 0.278044, -0.042100, -0.051001, 0.017823
-0.032411, -0.009505,1.832001, 0.281775, -0.048628, -0.049525, 0.024458
-0.022877, 0.014406,1.908740, 0.285505, -0.044231, -0.047873, 0.031739
-0.013573, 0.009387,1.956701, 0.283906, -0.034506, -0.046074, 0.038963
-0.034344, 0.003142,1.915268, 0.255262, -0.035705, -0.044839, 0.045754
-0.040193, 0.030353,1.860911, 0.226752, -0.037970, -0.043857, 0.052741
-0.008447, 0.060969,1.781775, 0.196643, -0.055289, -0.042378, 0.059890
-0.009707, 0.066827,1.803357, 0.191180, -0.078337, -0.040975, 0.067098
-0.005053, 0.128377,1.706635, 0.204503, -0.093525, -0.039455, 0.075013
-0.007936, 0.135992,1.534106, 0.217426, -0.104183, -0.037972, 0.082247
0.000138, 0.131028,1.286438, 0.225153, -0.118971, -0.036327, 0.088265
-0.012283, 0.143428,1.027045, 0.224754, -0.153211, -0.034965, 0.093394
-0.022586, 0.123270,0.832667, 0.232214, -0.179190, -0.033808, 0.097256
-0.018504, 0.111805,0.678524, 0.232481, -0.190381, -0.032590, 0.100207
-0.036145, 0.096953,0.541567, 0.222755, -0.191180, -0.031788, 0.102265
-0.043842, 0.081431,0.419531, 0.217559, -0.191847, -0.031176, 0.103493
-0.053413, 0.079992,0.329337, 0.206635, -0.173461, -0.030811, 0.104314
-0.061776, 0.069556,0.246336, 0.181721, -0.150546, -0.030718, 0.104584
-0.080377, 0.069556,0.144418, 0.144951, -0.124967, -0.031143, 0.104450
-0.092172, 0.061968,0.026246, 0.109912, -0.078471, -0.031933, 0.103703
-0.104676, 0.051951,-0.122169, 0.076472, -0.018252, -0.033088, 0.102189
-0.103178, 0.032892,-0.297495, 0.043698, 0.041167, -0.034318, 0.099637
-0.091693, 0.041820,-0.500133, 0.008660, 0.099520, -0.035432, 0.096520
-0.084456, 0.065435,-0.715827, -0.010525, 0.148148, -0.036454, 0.093092
-0.092897, 0.048688,-0.938449, -0.030509, 0.186251, -0.037702, 0.088525
-0.092664, 0.065907,-1.131362, -0.032774, 0.208233, -0.038930, 0.083638
-0.101924, 0.073104,-1.289901, -0.038503, 0.231415, -0.040341, 0.078371
-0.100708, 0.090882,-1.361444, -0.031442, 0.239675, -0.041671, 0.073284
-0.090595, 0.117818,-1.361311, -0.016254, 0.244338, -0.042713, 0.068839
-0.086078, 0.134501,-1.298961, 0.008260, 0.237677, -0.043548, 0.065060
-0.081965, 0.131480,-1.204903, 0.038503, 0.227685, -0.044166, 0.061665
-0.096197, 0.125115,-1.098854, 0.069145, 0.218625, -0.044935, 0.058627
-0.103070, 0.105630,-0.992006, 0.097655, 0.214628, -0.045715, 0.055678
-0.098490, 0.092457,-0.904077, 0.119504, 0.212363, -0.046302, 0.052870
-0.080800, 0.080455,-0.846523, 0.136691, 0.211031, -0.046456, 0.050103
-0.074410, 0.073235,-0.819211, 0.147216, 0.203304, -0.046438, 0.047354
-0.064604, 0.057411,-0.820144, 0.131362, 0.203437, -0.046287, 0.044340
-0.038493, 0.061512,-0.824274, 0.118305, 0.188782, -0.045667, 0.041453
-0.027303, 0.073661,-0.824274, 0.100320, 0.163203, -0.044906, 0.038866
-0.030199, 0.076865,-0.803091, 0.091926, 0.111111, -0.044252, 0.036478
-0.039891, 0.067061,-0.748601, 0.080069, 0.056621, -0.043851, 0.034155
-0.056878, 0.052107,-0.677458, 0.072475, 0.008127, -0.043827, 0.031858
-0.054533, 0.040557,-0.585931, 0.066880, -0.018519, -0.043779, 0.029735
-0.049876, 0.035552,-0.472689, 0.054623, -0.042499, -0.043687, 0.027999
-0.055211, 0.048417,-0.340927, 0.044897, -0.060085, -0.043742, 0.027071
-0.064651, 0.043886,-0.188516, 0.027844, -0.079536, -0.044051, 0.026668
-0.075865, 0.047410,-0.023048, 0.016387, -0.086331, -0.044623, 0.026992
-0.057410, 0.023653,0.154676, 0.022382, -0.085532, -0.044791, 0.027532
-0.052633, 0.010902,0.299361, 0.040101, -0.083666, -0.044790, 0.028373
-0.057847, -0.002385,0.436184, 0.055955, -0.081135, -0.044832, 0.029468
-0.081038, -0.019187,0.565015, 0.076739, -0.081934, -0.045255, 0.030709
-0.064543, -0.028412,0.707168, 0.105382, -0.079803, -0.045228, 0.032299
-0.062639, -0.026049,0.824274, 0.123501, -0.080869, -0.045092, 0.034363
-0.076881, -0.010166,0.912603, 0.140288, -0.084333, -0.045178, 0.037050
-0.090857, -0.002052,0.969624, 0.146283, -0.084199, -0.045518, 0.040069
-0.092172, 0.012496,1.003730, 0.141620, -0.090994, -0.045896, 0.043452
-0.101686, 0.024791,1.015321, 0.136025, -0.095923, -0.046479, 0.047059
-0.092676, 0.033124,1.001865, 0.123768, -0.101119, -0.046917, 0.050708
-0.100820, 0.041901,0.974154, 0.108713, -0.111111, -0.047569, 0.054350
-0.095124, 0.043091,0.949907, 0.096190, -0.116573, -0.048143, 0.057849
-0.091712, 0.027024,0.915934, 0.084199, -0.122835, -0.048685, 0.060823
-0.056674, 0.010416,0.864775, 0.062217, -0.112577, -0.048601, 0.063204
-0.004661, -0.002605,0.764455, 0.033573, -0.099520, -0.047590, 0.064885
-0.013719, -0.000277,0.620703, -0.000533, -0.104317, -0.046915, 0.066015
-0.040945, 0.007760,0.440981, -0.040767, -0.102451, -0.046955, 0.066578
-0.065125, 0.031560,0.251799, -0.082601, -0.109646, -0.047642, 0.066865
-0.059008, 0.058657,0.063949, -0.118039, -0.115508, -0.048332, 0.066951
-0.067094, 0.058660,-0.099254, -0.142020, -0.110312, -0.049264, 0.066397
-0.086344, 0.040179,-0.231148, -0.169065, -0.084865, -0.050669, 0.064966
-0.095484, 0.035442,-0.315747, -0.208100, -0.066747, -0.052381, 0.063138
-0.085110, 0.046090,-0.347322, -0.242872, -0.050360, -0.053987, 0.061435
-0.081097, 0.054369,-0.351852, -0.280043, -0.035572, -0.055627, 0.059915
-0.075258, 0.067650,-0.360911, -0.309885, -0.030775, -0.057235, 0.058655
-0.059480, 0.060236,-0.387557, -0.311218, -0.022249, -0.058500, 0.057167
-0.061227, 0.067185,-0.456302, -0.313749, -0.007994, -0.059784, 0.055579
-0.058105, 0.085177,-0.553424, -0.308953, -0.015588, -0.060962, 0.054001
-0.061550, 0.111477,-0.669198, -0.299361, -0.023181, -0.062147, 0.052528
-0.069389, 0.124850,-0.788969, -0.281375, -0.025580, -0.063395, 0.050881
-0.071911, 0.121532,-0.902478, -0.250466, -0.027178, -0.064547, 0.048757
-0.079872, 0.095576,-1.008260, -0.231948, -0.013323, -0.065763, 0.045741
-0.066675, 0.078106,-1.098588, -0.213829, 0.008127, -0.066619, 0.042081
-0.078514, 0.076569,-1.178790, -0.192379, 0.037570, -0.067611, 0.038150
-0.091349, 0.071051,-1.231548, -0.173861, 0.063283, -0.068767, 0.033981
-0.094263, 0.057810,-1.256461, -0.153344, 0.084066, -0.069878, 0.029532
-0.093485, 0.046712,-1.233946, -0.127631, 0.105116, -0.070851, 0.025038
-0.100102, 0.027608,-1.157874, -0.105249, 0.132161, -0.071848, 0.020551
-0.077749, 0.030703,-1.023181, -0.081002, 0.150013, -0.072284, 0.016743
-0.069719, 0.002196,-0.821343, -0.067812, 0.159206, -0.072498, 0.013233
-0.052794, -0.005528,-0.562483, -0.059419, 0.160805, -0.072337, 0.010652
-0.023490, -0.004083,-0.303624, -0.046230, 0.152012, -0.071542, 0.009167
-0.026548, -0.004590,-0.056088, -0.028377, 0.134559, -0.070753, 0.008672
-0.048810, -0.003680,0.156275, -0.021183, 0.110045, -0.070397, 0.009038
-0.053491, -0.006990,0.316014, -0.016920, 0.087264, -0.070125, 0.009956
-0.031357, -0.018418,0.456435, -0.009592, 0.072209, -0.069388, 0.011178
-0.019642, -0.020651,0.571276, -0.001865, 0.061950, -0.068400, 0.012781
-0.028873, -0.019651,0.605116, 0.007061, 0.050226, -0.067582, 0.014504
-0.045553, -0.013179,0.554756, 0.008260, 0.034106, -0.067109, 0.016125
-0.045316, -0.008700,0.438582, 0.008926, 0.023581, -0.066638, 0.017348
-0.058958, -0.009149,0.318145, 0.003464, 0.012257, -0.066471, 0.018065
-0.051603, -0.004906,0.224754, -0.006395, -0.003331, -0.066198, 0.018487
-0.055325, -0.009173,0.191980, -0.018918, -0.017986, -0.066055, 0.018686
-0.055294, 0.009305,0.214495, -0.034373, -0.040101, -0.065975, 0.019339
-0.058843, -0.001618,0.292433, -0.057288, -0.066480, -0.066057, 0.020067
-0.053753, -0.011179,0.406208, -0.080069, -0.097256, -0.066124, 0.021034
-0.058871, -0.007122,0.541167, -0.104183, -0.131894, -0.066388, 0.022592
-0.047026, -0.018886,0.656675, -0.121769, -0.159339, -0.066478, 0.024337
-0.040515, -0.029877,0.729683, -0.138289, -0.184386, -0.066501, 0.026113
-0.029028, -0.023040,0.741540, -0.152411, -0.202904, -0.066349, 0.028037
-0.037733, -0.004422,0.710365, -0.168932, -0.216627, -0.066439, 0.030172
-0.043245, 0.004881,0.652811, -0.174793, -0.219025, -0.066660, 0.032225
-0.041686, 0.034263,0.590195, -0.166800, -0.213030, -0.066814, 0.034580
-0.047948, 0.066643,0.529443, -0.148148, -0.184652, -0.067018, 0.037296
-0.044436, 0.083764,0.472422, -0.119238, -0.146683, -0.067033, 0.040078
-0.046475, 0.086391,0.417133, -0.094191, -0.104583, -0.066992, 0.042639
-0.037901, 0.081158,0.367173, -0.070344, -0.064349, -0.066685, 0.044849
-0.024739, 0.099218,0.327471, -0.039169, -0.032241, -0.066000, 0.047220
-0.025744, 0.108131,0.284173, -0.010791, -0.020650, -0.065237, 0.049552
-0.019560, 0.100566,0.237943, 0.021183, -0.012257, -0.064241, 0.051505
-0.033536, 0.090984,0.192379, 0.047828, -0.008393, -0.063439, 0.053049
-0.022103, 0.085447,0.150813, 0.074607, -0.011857, -0.062320, 0.054288
-0.031662, 0.076078,0.118172, 0.098987, -0.015321, -0.061319, 0.055187
-0.034031, 0.061023,0.090994, 0.109912, -0.017586, -0.060342, 0.055660
-0.044800, 0.034816,0.065814, 0.116307, -0.020250, -0.059575, 0.055501
-0.047144, 0.025035,0.043432, 0.097922, -0.022116, -0.058943, 0.055062
-0.059173, -0.001596,0.019718, 0.065548, -0.023981, -0.058691, 0.054006
-0.055788, 0.008893,0.027978, 0.022249, -0.034373, -0.058545, 0.053214
-0.051916, -0.013500,0.047429, -0.025713, -0.049161, -0.058513, 0.052065
-0.054711, -0.009557,0.070743, -0.074474, -0.070610, -0.058729, 0.051110
-0.054725, -0.007421,0.066214, -0.128830, -0.100320, -0.059154, 0.050199
-0.065090, -0.016531,0.038769, -0.183986, -0.123368, -0.059994, 0.049017
-0.066300, 0.008583,0.005729, -0.233147, -0.140954, -0.061034, 0.048230
-0.060715, 0.018088,-0.033040, -0.261791, -0.158540, -0.062054, 0.047498
-0.056347, 0.030252,-0.079003, -0.287503, -0.174394, -0.063067, 0.046843
-0.052407, 0.046220,-0.127365, -0.309086, -0.182787, -0.064065, 0.046332
-0.055044, 0.054648,-0.152012, -0.332534, -0.188782, -0.065189, 0.045902
-0.053753, 0.069979,-0.137357, -0.336131, -0.185718, -0.066277, 0.045845
-0.041597, 0.084621,-0.080469, -0.332401, -0.171330, -0.067087, 0.046305
-0.052089, 0.095258,0.012523, -0.324141, -0.151878, -0.068058, 0.047333
-0.045728, 0.111763,0.118705, -0.301092, -0.119504, -0.068791, 0.049087
-0.050548, 0.108286,0.212363, -0.269118, -0.079803, -0.069481, 0.051104
-0.036441, 0.109360,0.280043, -0.231681, -0.046496, -0.069729, 0.053367
-0.035770, 0.088383,0.317479, -0.176392, -0.017053, -0.069741, 0.055312
-0.034013, 0.081455,0.322009, -0.115907, 0.010525, -0.069481, 0.057097
-0.013106, 0.077152,0.315214, -0.044631, 0.039302, -0.068528, 0.058733
-0.026043, 0.057886,0.287770, 0.016387, 0.066747, -0.067614, 0.059845
-0.022084, 0.043585,0.258860, 0.071543, 0.088729, -0.066423, 0.060534
-0.014574, 0.019223,0.236477, 0.115907, 0.100586, -0.064932, 0.060635
-0.007316, -0.002090,0.207034, 0.139488, 0.108580, -0.063233, 0.060192
-0.009576, -0.001416,0.170663, 0.149214, 0.108313, -0.061575, 0.059629
-0.019592, 0.004132,0.123102, 0.141487, 0.090195, -0.060180, 0.059001
-0.033723, 0.007158,0.053424, 0.116573, 0.069145, -0.059194, 0.058174
-0.036316, 0.002001,-0.036637, 0.076872, 0.034506, -0.058435, 0.056907
-0.048299, 0.007688,-0.139222, 0.031841, 0.008793, -0.058108, 0.055377
-0.052081, -0.001211,-0.255795, -0.027311, -0.006795, -0.058094, 0.053242
-0.051793, -0.006625,-0.351452, -0.080069, -0.019718, -0.058282, 0.050667
-0.062241, -0.002850,-0.427125, -0.138689, -0.027844, -0.058905, 0.047923
-0.057688, -0.011316,-0.479350, -0.189049, -0.025979, -0.059622, 0.044859
-0.053134, -0.003589,-0.517586, -0.223288, -0.014388, -0.060367, 0.041861
